,from_dest,co2_emissions,price,from_airport_code,dest_airport_code,distance
1831,"ADD,LAX",1557000.0,1441.5,ADD,LAX,14670.724364901616
1832,"ADD,CAI",529000.0,793.0,ADD,CAI,2473.540657039401
1833,"ADD,CPT",811000.0,1044.0,ADD,CPT,5229.112072340816
1834,"ADD,MCO",1336000.0,1286.0,ADD,MCO,12363.636583233996
1835,"ADD,MUC",584000.0,1076.0,ADD,MUC,5055.076151901545
1836,"ADD,ARN",636000.0,1247.0,ADD,ARN,5900.183518690244
1837,"ADD,IAH",1388000.0,1213.0,ADD,IAH,13475.391546403253
1838,"ADD,DEL",535000.0,674.0,ADD,DEL,4552.464741529396
1839,"ADD,IST",553500.0,836.0,ADD,IST,3724.8483307893653
1840,"ADD,SFO",1477500.0,1733.0,ADD,SFO,14476.039678783427
1841,"ADD,CGK",1168000.0,1616.0,ADD,CGK,7705.441300516565
1842,"ADD,LHR",623000.0,1182.0,ADD,LHR,5919.9404627534295
1843,"ADD,NRT",1370000.0,2758.0,ADD,NRT,10452.420329075
1844,"CDG,ALG",316000.0,709.0,CDG,ALG,1371.1796814652769
1845,"ADD,ATL",1360000.0,1355.0,ADD,ATL,12382.38105782487
1846,"ADD,MEX",1503000.0,1879.0,ADD,MEX,14422.911436842422
1847,"CDG,MEL",1910000.0,1328.0,CDG,MEL,16756.8997666588
1848,"ADD,CLT",1318000.0,1338.0,ADD,CLT,12018.089533052007
1849,"ADD,OSL",633000.0,1208.0,ADD,OSL,6137.388952130322
1850,"ADD,SEA",1513000.0,1637.5,ADD,SEA,13469.319912777268
1851,"CDG,GRU",1137000.0,809.0,CDG,GRU,9405.197741344273
1852,"ADD,MNL",1188000.0,1768.0,ADD,MNL,8928.683488122822
1853,"ADD,JFK",1268000.0,1459.0,ADD,JFK,11200.378741883607
1854,"CDG,YYZ",693000.0,1500.0,CDG,YYZ,6019.848937498426
1855,"ADD,FCO",598000.0,968.0,ADD,FCO,4481.394400891359
1856,"ADD,SGN",1065500.0,1232.0,ADD,SGN,7420.183060182533
1857,"CDG,CTU",1289000.0,11985.0,CDG,CTU,8249.7018334922
1858,"ADD,SIN",1009000.0,1702.0,ADD,SIN,7260.389846432739
1859,"CDG,AEP",1300000.0,1332.0,CDG,AEP,11070.32621740373
1860,"CDG,SHA",1463000.0,6714.5,CDG,SHA,9235.719081278055
1861,"ADD,ICN",1154500.0,1641.5,ADD,ICN,9195.885470609886
1862,"CDG,VIE",196000.0,289.0,CDG,VIE,1035.0912784581417
1863,"CDG,HGH",2021000.0,11921.0,CDG,HGH,9273.204026708532
1864,"ADD,TPE",1066000.0,1362.0,ADD,TPE,8828.93382828191
1865,"CDG,CPH",211000.0,303.0,CDG,CPH,1003.7004841333942
1866,"CDG,CNF",1123000.0,1076.0,CDG,CNF,8909.051070022459
1867,"ADD,SAW",602000.0,935.0,ADD,SAW,3670.6954097359926
1868,"CDG,SCL",1265000.0,1118.0,CDG,SCL,11672.849942755282
1869,"CDG,ADD",609000.0,1072.0,CDG,ADD,5580.726064362499
1870,"ADD,LGW",723000.0,1578.0,ADD,LGW,5882.763387325858
1871,"ADD,ORD",1256000.0,1399.0,ADD,ORD,12180.488185640375
1872,"CDG,BOM",827000.0,628.0,CDG,BOM,6993.626260418988
1873,"CDG,SZX",1228000.0,3276.0,CDG,SZX,9554.471303658589
1874,"ADD,PHX",1481000.0,1730.0,ADD,PHX,14379.650768801104
1875,"CDG,MXP",193000.0,266.0,CDG,MXP,598.2510679661002
1876,"CDG,XIY",5553500.0,12414.0,CDG,XIY,8225.609581654056
1877,"CDG,CGO",5468000.0,11962.0,CDG,CGO,8518.866825762578
1878,"ADD,MIA",1360000.0,1499.0,ADD,MIA,12384.38515178925
1879,"CDG,NBO",752000.0,791.0,CDG,NBO,6495.136685563152
1880,"CDG,DUB",187000.0,253.0,CDG,DUB,784.9677949707155
1881,"ADD,FLL",1368000.0,1227.0,ADD,FLL,12359.939380216169
1882,"CDG,CMN",330000.0,383.0,CDG,CMN,1931.5200365397375
1883,"ADD,ZRH",568000.0,1387.0,ADD,ZRH,5140.011529378428
1884,"CDG,FRA",169000.0,334.0,CDG,FRA,449.00284704500854
1885,"CDG,PTY",1070000.0,1664.0,CDG,PTY,8660.257670954368
1886,"CDG,SYD",1958000.0,1288.0,CDG,SYD,16944.32573551522
1887,"CDG,ATH",291000.0,293.0,CDG,ATH,2108.652268711337
1888,"CDG,LIS",267000.0,306.5,CDG,LIS,1469.9641325155924
1889,"CDG,BRU",224000.0,369.0,CDG,BRU,251.47977718282948
1890,"CDG,SVO",533500.0,1299.0,CDG,SVO,2453.6298462232407
1891,"CDG,BLR",908000.0,603.0,CDG,BLR,7824.852617963515
1892,"CDG,JNB",1077000.0,818.0,CDG,JNB,8737.52099614542
1893,"CDG,VCP",1768000.0,2070.0,CDG,VCP,9397.754384235597
1894,"CDG,HND",1244500.0,1618.0,CDG,HND,9706.82729602366
1895,"CDG,MAD",232000.0,295.0,CDG,MAD,1064.512890534145
1896,"CDG,CAN",1383000.0,11569.5,CDG,CAN,9456.204035972369
1897,"CDG,KUL",1264000.0,1003.0,CDG,KUL,10441.963100095898
1898,"CDG,BKK",1061000.0,683.0,CDG,BKK,9448.247270439173
1899,"CDG,PEK",1486000.0,5079.0,CDG,PEK,8188.745706047514
1900,"CDG,AMS",206000.0,321.0,CDG,AMS,398.2697830882958
1901,"CDG,PVG",5339000.0,11851.0,CDG,PVG,9266.4398326366
1902,"CDG,LIM",1238000.0,1092.0,CDG,LIM,10276.03197626833
1903,"CDG,DXB",610000.0,595.0,CDG,DXB,5238.621327257623
1904,"CDG,BOG",1007000.0,1123.0,CDG,BOG,8644.694198851741
1905,"CDG,DOH",603000.0,718.5,CDG,DOH,4969.188426810293
1906,"CDG,MAN",193000.0,304.0,CDG,MAN,587.9957805138243
1907,"CDG,CAI",407000.0,486.0,CDG,CAI,3210.45665740932
1908,"CDG,MUC",189000.0,304.5,CDG,MUC,681.5692457340274
1909,"CDG,LAX",1002000.0,1637.0,CDG,LAX,9102.505751277082
1910,"CDG,DME",741000.0,1844.0,CDG,DME,2481.4708172620703
1911,"CDG,CPT",1249500.0,784.0,CDG,CPT,9362.66027611422
1912,"CDG,MCO",837000.0,1396.0,CDG,MCO,7238.540601343107
1913,"CDG,DEL",775000.0,586.0,CDG,DEL,6565.372549238496
1914,"CDG,ARN",255000.0,261.0,CDG,ARN,1539.1558006232403
1915,"CDG,CGK",1329000.0,942.0,CDG,CGK,11548.294390573383
1916,"CDG,IAH",906000.0,1780.0,CDG,IAH,8071.346224141212
1917,"CDG,IST",328000.0,438.0,CDG,IST,2213.6225943368386
1918,"CDG,NRT",1339000.0,1816.0,CDG,NRT,9709.928909737657
1919,"CDG,SFO",1015000.0,1637.0,CDG,SFO,8962.210276202279
1920,"CDG,LHR",178000.0,253.0,CDG,LHR,347.1675081044457
1921,"CDG,MEX",1042000.0,1652.0,CDG,MEX,9198.920117556323
1922,"FRA,ALG",312000.0,1878.0,FRA,ALG,1544.4412750834542
1923,"CDG,ATL",801000.0,1780.0,CDG,ATL,7055.72646139429
1924,"FRA,MEL",1787000.0,1707.0,FRA,MEL,16312.258092604377
1925,"CDG,OSL",236000.0,321.0,CDG,OSL,1348.716600813144
1926,"CDG,CLT",761000.0,1780.0,CDG,CLT,6701.083417404953
1927,"FRA,GRU",1087000.0,918.0,FRA,GRU,9798.192799173945
1928,"CDG,MNL",1348000.0,1259.0,CDG,MNL,10732.73065077445
1929,"FRA,YYZ",697500.0,1400.0,FRA,YYZ,6343.970431774902
1930,"CDG,FCO",218000.0,279.0,CDG,FCO,1100.6939894699042
1931,"CDG,SEA",951000.0,1649.0,CDG,SEA,8049.155041064258
1932,"CDG,JFK",694000.0,1445.0,CDG,JFK,5833.649776425998
1933,"CDG,SIN",1239000.0,1036.0,CDG,SIN,10724.598865307322
1934,"FRA,CTU",1555000.0,3092.0,FRA,CTU,7810.376867656882
1935,"CDG,SGN",1198000.0,982.0,CDG,SGN,10104.878815055074
1936,"CDG,ICN",988000.0,1223.0,CDG,ICN,8926.606102726784
1937,"FRA,SHA",1527500.0,5692.0,FRA,SHA,8826.053036323288
1938,"FRA,HGH",1437000.0,5808.0,FRA,HGH,8859.740663480463
1939,"FRA,AEP",1303000.0,1634.0,FRA,AEP,11472.655302681913
1940,"CDG,TPE",1298000.0,1427.0,CDG,TPE,9785.689389105033
1941,"FRA,CPH",203000.0,418.0,FRA,CPH,678.6511490406508
1942,"FRA,VIE",202000.0,352.0,FRA,VIE,620.3131301170058
1943,"CDG,SAW",314000.0,346.0,CDG,SAW,2275.433462447204
1944,"FRA,ADD",642000.0,1137.0,FRA,ADD,5348.75187749624
1945,"FRA,CNF",1124000.0,927.0,FRA,CNF,9301.728136850372
1946,"CDG,LGW",240500.0,355.0,CDG,LGW,307.5397753829152
1947,"FRA,SCL",1327000.0,1215.0,FRA,SCL,12101.372167873784
1948,"CDG,ORD",764500.0,1689.0,CDG,ORD,6664.207933200134
1949,"FRA,BOM",770000.0,713.0,FRA,BOM,6568.891034082123
1950,"FRA,SZX",1178000.0,4376.0,FRA,SZX,9117.97598531031
1951,"CDG,PHX",968000.0,1584.0,CDG,PHX,8800.103697802477
1952,"FRA,MXP",192000.0,307.0,FRA,MXP,489.70249363278043
1953,"FRA,XIY",1142000.0,4130.0,FRA,XIY,7798.103445101119
1954,"CDG,MIA",846000.0,1396.0,CDG,MIA,7371.472005306018
1955,"FRA,NBO",770000.0,1060.0,FRA,NBO,6316.59836655647
1956,"CDG,FLL",839000.0,1386.0,CDG,FLL,7339.82823853916
1957,"FRA,CMN",318000.0,318.0,FRA,CMN,2277.2443792299864
1958,"FRA,DUB",206000.0,261.0,FRA,DUB,1086.8876336458068
1959,"CDG,ZRH",188000.0,325.0,CDG,ZRH,476.3092237878406
1960,"FRA,PTY",1073000.0,1205.0,FRA,PTY,9090.251802744586
1961,"FRA,CDG",181000.0,306.0,FRA,CDG,449.00284704500854
1962,"FRA,SYD",1891000.0,1677.0,FRA,SYD,16496.48493838162
1963,"FRA,LIS",265000.0,331.0,FRA,LIS,1873.8477699034956
1964,"FRA,ATH",253000.0,301.5,FRA,ATH,1815.6380551271516
1965,"FRA,BRU",185000.0,319.0,FRA,BRU,304.8392216175493
1966,"FRA,SVO",538500.0,1724.0,FRA,SVO,2022.40896714082
1967,"FRA,BLR",838000.0,886.0,FRA,BLR,7401.639535437549
1968,"FRA,JNB",1087000.0,1107.0,FRA,JNB,8690.005911120665
1969,"FRA,VCP",929000.0,887.0,FRA,VCP,9793.532877874628
1970,"FRA,HND",1214000.0,2033.5,FRA,HND,9360.828365049412
1971,"FRA,MAD",243000.0,279.0,FRA,MAD,1422.0506123137338
1972,"FRA,CAN",1134500.0,11212.5,FRA,CAN,9019.890695297227
1973,"FRA,KUL",1147000.0,1805.0,FRA,KUL,9997.515344366193
1974,"FRA,BKK",1066000.0,1132.0,FRA,BKK,8999.467855827323
1975,"FRA,PEK",1409000.0,5848.0,FRA,PEK,7787.377515707086
1976,"FRA,AMS",194000.0,320.0,FRA,AMS,366.57324838925206
1977,"FRA,PVG",1411000.0,4824.0,FRA,PVG,8857.72681450316
1978,"FRA,DXB",590000.0,684.0,FRA,DXB,4843.206580891804
1979,"FRA,LIM",1216000.0,1068.0,FRA,LIM,10724.92068093292
1980,"FRA,BOG",955000.0,1000.0,FRA,BOG,9087.104372300526
1981,"FRA,MAN",188000.0,318.5,FRA,MAN,832.5822909292141
1982,"FRA,DOH",586000.0,1217.0,FRA,DOH,4587.532277080937
1983,"FRA,CAI",372000.0,778.0,FRA,CAI,2921.7053735073105
1984,"FRA,LAX",1069000.0,1519.0,FRA,LAX,9321.985337887729
1985,"FRA,DME",714000.0,1929.0,FRA,DME,2046.7444910759953
1986,"FRA,MUC",165000.0,322.5,FRA,MUC,299.07823235363145
1987,"FRA,MCO",893000.0,1495.0,FRA,MCO,7619.870455676316
1988,"FRA,CPT",1229000.0,1111.0,FRA,CPT,9392.315805844744
1989,"FRA,IAH",936000.0,1498.0,FRA,IAH,8402.588797094755
1990,"FRA,DEL",790000.0,1007.5,FRA,DEL,6120.6207966958
1991,"FRA,ARN",227000.0,434.0,FRA,ARN,1222.9853331030774
1992,"FRA,SFO",1037000.0,1521.0,FRA,SFO,9148.707932093532
1993,"FRA,CGK",1268000.0,1062.5,FRA,CGK,11106.323468144501
1994,"FRA,IST",315000.0,852.0,FRA,IST,1837.3628964355316
1995,"FRA,NRT",1169000.0,2236.0,FRA,NRT,9366.623283421788
1996,"MUC,ALG",303000.0,1409.0,MUC,ALG,1472.6553879162745
1997,"FRA,LHR",163000.0,286.0,FRA,LHR,654.759596671906
1998,"FRA,MEX",1006000.0,1524.0,FRA,MEX,9551.971691987903
1999,"MUC,MEL",1788000.0,1707.0,MUC,MEL,16086.132597638458
2000,"FRA,ATL",859000.0,1466.0,FRA,ATL,7409.649808022336
2001,"FRA,OSL",228000.0,450.0,FRA,OSL,1132.5439531409593
2002,"MUC,GRU",1043000.0,1142.0,MUC,GRU,9857.453696687176
2003,"FRA,CLT",842000.0,1454.0,FRA,CLT,7059.467923025225
2004,"FRA,MNL",1267000.0,1271.0,FRA,MNL,10297.271159862032
2005,"MUC,YYZ",711000.0,1382.0,MUC,YYZ,6640.953650924721
2006,"FRA,SEA",981000.0,1321.0,FRA,SEA,8197.421893651781
2007,"FRA,FCO",199000.0,283.0,FRA,FCO,958.1363166057479
2008,"FRA,JFK",737000.0,1326.0,FRA,JFK,6189.437697980094
2009,"MUC,CTU",1098000.0,3023.0,MUC,CTU,7671.042964533191
2010,"FRA,SIN",1168000.0,2803.0,FRA,SIN,10279.255687373463
2011,"MUC,SHA",1431000.0,4871.0,MUC,SHA,8745.055017026954
2012,"FRA,SGN",1113000.0,1471.0,FRA,SGN,9655.916911018212
2013,"MUC,HGH",1864000.0,5107.0,MUC,HGH,8772.573139984443
2014,"FRA,ICN",969000.0,1292.0,FRA,ICN,8543.151459443097
2015,"MUC,AEP",1312000.0,1600.0,MUC,AEP,11541.981753584472
2016,"MUC,CPH",203000.0,425.0,MUC,CPH,809.9072697989834
2017,"FRA,TPE",1244000.0,1386.0,FRA,TPE,9365.026898851667
2018,"MUC,VIE",196000.0,359.0,MUC,VIE,355.2895158036429
2019,"MUC,ADD",582000.0,855.0,MUC,ADD,5055.076151901545
2020,"FRA,SAW",351000.0,473.0,FRA,SAW,1900.0191028313768
2021,"MUC,CNF",1112000.0,1142.0,MUC,CNF,9361.48266471827
2022,"FRA,LGW",320000.0,476.0,FRA,LGW,630.3462838375541
2023,"FRA,ORD",752000.0,1415.0,FRA,ORD,6971.064337579612
2024,"MUC,SCL",1308000.0,1157.0,MUC,SCL,12214.692564886507
2025,"MUC,BOM",786000.0,1154.0,MUC,BOM,6312.172779388629
2026,"MUC,MXP",193500.0,266.0,MUC,MXP,381.35803391926373
2027,"FRA,PHX",995000.0,1536.0,FRA,PHX,9051.15744763809
2028,"MUC,SZX",1216500.0,1889.0,MUC,SZX,8984.65723916323
2029,"MUC,NBO",727000.0,891.0,MUC,NBO,6032.654584519433
2030,"FRA,MIA",914500.0,1496.0,FRA,MIA,7763.552944671638
2031,"FRA,FLL",907000.0,1495.0,FRA,FLL,7731.470151440619
2032,"MUC,CMN",328000.0,399.0,MUC,CMN,2317.7258570144695
2033,"MUC,DUB",211000.0,261.0,MUC,DUB,1381.2840106993374
2034,"MUC,PTY",1086000.0,1219.0,MUC,PTY,9341.055349899132
2035,"FRA,ZRH",187000.0,386.0,FRA,ZRH,285.6233694742406
2036,"MUC,CDG",191000.0,305.0,MUC,CDG,681.5692457340274
2037,"MUC,LIS",275000.0,344.0,MUC,LIS,1983.6093755737666
2038,"MUC,SYD",1884000.0,1617.0,MUC,SYD,16312.05392874165
2039,"MUC,ATH",274000.0,323.0,MUC,ATH,1517.6783887521922
2040,"MUC,SVO",578000.0,2463.0,MUC,SVO,1927.3868688149125
2041,"MUC,BRU",196000.0,346.0,MUC,BRU,596.9780576915507
2042,"MUC,BLR",893000.0,1240.0,MUC,BLR,7143.29581022615
2043,"MUC,JNB",1010000.0,1080.0,MUC,JNB,8444.340109537268
2044,"MUC,VCP",932000.0,952.0,MUC,VCP,9856.591861856954
2045,"MUC,MAD",258000.0,261.0,MUC,MAD,1496.9701537711285
2046,"MUC,HND",1243000.0,2353.5,MUC,HND,9358.617787371808
2047,"MUC,CAN",2242500.0,13097.5,MUC,CAN,8887.159818164891
2048,"MUC,BKK",1072000.0,1151.0,MUC,BKK,8799.706869646543
2049,"MUC,KUL",1141000.0,1543.0,MUC,KUL,9773.826286043632
2050,"MUC,DXB",558000.0,892.0,MUC,DXB,4564.010160598383
2051,"MUC,PEK",1455000.0,5857.0,MUC,PEK,7720.91260132098
2052,"MUC,AMS",191000.0,331.5,MUC,AMS,664.166274486877
2053,"MUC,PVG",1150000.0,4975.0,MUC,PVG,8778.168520849753
2054,"MUC,MAN",191000.0,284.0,MUC,MAN,1130.0472966662433
2055,"MUC,LIM",1199000.0,1083.0,MUC,LIM,10922.831841192765
2056,"MUC,BOG",954000.0,1223.0,MUC,BOG,9316.707974752648
2057,"MUC,LAX",1065000.0,1508.0,MUC,LAX,9615.800967186551
2058,"MUC,CAI",368000.0,776.0,MUC,CAI,2623.169201420738
2059,"MUC,DOH",602000.0,1300.0,MUC,DOH,4301.900509489454
2060,"MUC,MCO",898000.0,1483.0,MUC,MCO,7904.054862082871
2061,"MUC,FRA",165000.0,315.0,MUC,FRA,299.07823235363145
2062,"MUC,DME",734000.0,1916.0,MUC,DME,1942.0378368728018
2063,"MUC,IAH",951000.0,1485.0,MUC,IAH,8699.032741427429
2064,"MUC,CPT",1225000.0,1130.0,MUC,CPT,9178.443194502548
2065,"MUC,DEL",700000.0,969.0,MUC,DEL,5899.450699753058
2066,"MUC,ARN",232000.0,417.5,MUC,ARN,1317.3109636286927
2067,"MUC,SFO",1022000.0,1508.0,MUC,SFO,9437.035841088535
2068,"MUC,CGK",1234000.0,1221.0,MUC,CGK,10875.604844320202
2069,"MUC,IST",305000.0,466.0,MUC,IST,1547.5671340097276
2070,"MUC,NRT",1066000.0,2151.5,MUC,NRT,9367.205366662221
2071,"MUC,LHR",168000.0,270.0,MUC,LHR,941.580211243619
2072,"MUC,MEX",1012000.0,1511.0,MUC,MEX,9844.85982778594
2073,"MUC,ATL",863000.0,1455.0,MUC,ATL,7701.967004873525
2074,"MUC,OSL",230500.0,426.0,MUC,OSL,1309.3054706388518
2075,"MUC,CLT",843000.0,1440.0,MUC,CLT,7350.6652794013735
2076,"MUC,MNL",1282000.0,1376.0,MUC,MNL,10165.071924332919
2077,"MUC,SEA",973000.0,1308.0,MUC,SEA,8477.964023665965
2078,"MUC,FCO",231000.0,298.0,MUC,FCO,729.5816340863447
2079,"MUC,JFK",763000.0,1316.0,MUC,JFK,6481.055746470867
2080,"MUC,SIN",1200000.0,2799.0,MUC,SIN,10058.425858608063
2081,"MUC,SGN",1212000.0,1280.0,MUC,SGN,9466.007545413077
2082,"MUC,ICN",921000.0,1485.5,MUC,ICN,8499.598209306841
2083,"MUC,TPE",1220000.0,1433.0,MUC,TPE,9264.67810046002
2084,"MUC,SAW",286000.0,357.0,MUC,SAW,1610.029739063329
2085,"MUC,LGW",264000.0,378.0,MUC,LGW,913.540935415821
2086,"MUC,ORD",771000.0,1405.0,MUC,ORD,7269.553005700629
2087,"MUC,PHX",1012000.0,1523.0,MUC,PHX,9348.613451463923
2088,"MUC,MIA",913000.0,1485.0,MUC,MIA,8043.155657032523
2089,"MUC,FLL",903000.0,1483.0,MUC,FLL,8011.275290748724
2090,"MUC,ZRH",188000.0,386.0,MUC,ZRH,260.70712582073253
2091,"ATH,ALG",396000.0,863.0,ATH,ALG,1834.6406014331674
2092,"ATH,MEL",1821000.0,1308.0,ATH,MEL,14914.674437954494
2093,"ATH,GRU",1175000.0,930.0,ATH,GRU,10020.134953085242
2094,"ATH,YYZ",853000.0,1614.0,ATH,YYZ,8128.49523356472
2095,"ATH,SHA",1545500.0,4452.5,ATH,SHA,8518.068434474424
2096,"ATH,CPH",309000.0,422.0,ATH,CPH,2139.4547799622087
2097,"ATH,AEP",1406000.0,1344.0,ATH,AEP,11699.035535480018
2098,"ATH,ADD",635000.0,1218.0,ATH,ADD,3547.5695751705534
2099,"ATH,VIE",284000.0,357.0,ATH,VIE,1278.894647042945
2100,"ATH,MUC",272000.0,297.0,ATH,MUC,1517.6783887521922
2101,"ATH,CNF",1225000.0,909.0,ATH,CNF,9543.23134591097
2102,"ATH,BOM",844000.0,822.0,ATH,BOM,5149.1917284193305
2103,"ATH,SCL",1425000.0,1691.0,ATH,SCL,12578.440074974149
2104,"ATH,MXP",300000.0,333.0,ATH,MXP,1520.349721959768
2105,"ATH,NBO",793000.0,971.0,ATH,NBO,4564.198315984784
2106,"ATH,CMN",447000.0,582.0,ATH,CMN,2880.0425420836827
2107,"ATH,PTY",1230000.0,1938.0,ATH,PTY,10534.451288833374
2108,"ATH,DUB",324000.0,355.0,ATH,DUB,2875.691831051876
2109,"ATH,LIS",377000.0,411.0,ATH,LIS,2870.0964062157645
2110,"ATH,SYD",1779000.0,1368.0,ATH,SYD,15307.19667504461
2111,"ATH,CDG",287000.0,341.0,ATH,CDG,2108.652268711337
2112,"ATH,SVO",707000.0,2097.0,ATH,SVO,2241.938065508801
2113,"ATH,BRU",286000.0,391.0,ATH,BRU,2101.432146982829
2114,"ATH,JNB",1088000.0,886.0,ATH,JNB,7139.002219706869
2115,"ATH,VCP",1045500.0,860.5,ATH,VCP,10038.682293848993
2116,"ATH,BLR",1001000.0,939.0,ATH,BLR,5953.215026683397
2117,"ATH,MAD",374000.0,392.0,ATH,MAD,2377.132784838005
2118,"ATH,CAN",977000.0,15254.0,ATH,CAN,8382.965806407632
2119,"ATH,HND",1132000.0,1872.0,ATH,HND,9511.169739431138
2120,"ATH,BKK",1098000.0,855.0,ATH,BKK,7929.871374302337
2121,"ATH,KUL",1100000.0,1160.0,ATH,KUL,8748.145471835593
2122,"ATH,DXB",467000.0,545.0,ATH,DXB,3271.866552016732
2123,"ATH,MAN",326000.0,390.0,ATH,MAN,2636.6450930924702
2124,"ATH,AMS",296000.0,333.0,ATH,AMS,2181.74744866121
2125,"ATH,PEK",1245000.0,4538.5,ATH,PEK,7606.353367490359
2126,"ATH,LAX",1182000.0,1323.0,ATH,LAX,11126.883951569325
2127,"ATH,PVG",1261000.0,11252.0,ATH,PVG,8557.510957949218
2128,"ATH,LIM",1356000.0,1427.0,ATH,LIM,11789.18202990355
2129,"ATH,BOG",1096000.0,1407.0,ATH,BOG,10391.599931743187
2130,"ATH,MCO",1010000.0,1244.0,ATH,MCO,9303.962870006473
2131,"ATH,DOH",492000.0,620.0,ATH,DOH,2957.8713503888143
2132,"ATH,CAI",464000.0,718.0,ATH,CAI,1107.1771556123354
2133,"ATH,DME",778000.0,1706.0,ATH,DME,2206.3037095657796
2134,"ATH,IAH",1078000.0,1725.0,ATH,IAH,10179.071270514882
2135,"ATH,FRA",252000.0,278.0,ATH,FRA,1815.6380551271516
2136,"ATH,CPT",1334000.0,859.0,ATH,CPT,8014.088013550187
2137,"ATH,SFO",1159000.0,1750.0,ATH,SFO,10931.90898474603
2138,"ATH,DEL",781000.0,719.0,ATH,DEL,4983.889527744839
2139,"ATH,ARN",341000.0,402.0,ATH,ARN,2452.2879484956334
2140,"DEL,ALG",1027000.0,2784.5,DEL,ALG,6809.474081162803
2141,"ATH,CGK",1187000.0,1158.5,ATH,CGK,9791.62548472941
2142,"ATH,IST",355000.0,410.0,ATH,IST,554.323654701386
2143,"DEL,MEL",1182000.0,1618.0,DEL,MEL,10191.75988031708
2144,"ATH,NRT",1270000.0,2455.0,ATH,NRT,9533.417696908671
2145,"ATH,LHR",283000.0,284.0,ATH,LHR,2426.7664261240566
2146,"DEL,GRU",1646000.0,3031.0,DEL,GRU,14397.699550670177
2147,"ATH,MEX",1149000.0,1675.0,ATH,MEX,11294.811206176044
2148,"DEL,YYZ",1293000.0,2353.0,DEL,YYZ,11639.185810456609
2149,"ATH,ATL",951000.0,1175.0,ATH,ATL,9153.98124702584
2150,"ATH,OSL",341000.0,422.0,ATH,OSL,2628.9433144879013
2151,"ATH,CLT",952000.0,1235.0,ATH,CLT,8796.445030694198
2152,"DEL,CTU",935000.0,3505.0,DEL,CTU,2599.5714855242163
2153,"DEL,SHA",1091000.0,5410.0,DEL,SHA,4246.444412635149
2154,"ATH,MNL",1209000.0,1587.0,ATH,MNL,9625.253773584978
2155,"ATH,SEA",1050000.0,1378.0,ATH,SEA,9947.560202572204
2156,"ATH,FCO",314000.0,356.0,ATH,FCO,1086.282164052998
2157,"DEL,HGH",1183000.0,5098.0,DEL,HGH,4176.4004246531995
2158,"DEL,CPH",787000.0,1314.0,DEL,CPH,5839.297815681196
2159,"ATH,JFK",878000.0,1117.0,ATH,JFK,7932.444549632142
2160,"ATH,SIN",1172000.0,1261.5,ATH,SIN,9043.552405693581
2161,"DEL,ADD",554000.0,881.0,DEL,ADD,4552.464741529396
2162,"ATH,ICN",1012000.0,1192.0,ATH,ICN,8473.661150239606
2163,"ATH,SGN",1156000.0,1042.5,ATH,SGN,8635.278015877424
2164,"DEL,MUC",734000.0,1198.0,DEL,MUC,5899.450699753058
2165,"DEL,AEP",1879000.0,3165.0,DEL,AEP,15782.320096455202
2166,"ATH,TPE",1167000.0,1468.0,ATH,TPE,8919.514949022614
2167,"DEL,BOM",252000.0,128.0,DEL,BOM,1138.23012140583
2168,"DEL,VIE",723000.0,1285.5,DEL,VIE,5546.00770156694
2169,"ATH,SAW",199000.0,359.0,ATH,SAW,566.2693781380083
2170,"DEL,MXP",777000.0,1437.0,DEL,MXP,6157.765893881035
2171,"DEL,CNF",1708000.0,2848.0,DEL,CNF,14009.027879109784
2172,"ATH,LGW",383000.0,457.5,ATH,LGW,2393.01493466754
2173,"DEL,NBO",750000.0,1160.5,DEL,NBO,5416.30229711676
2174,"DEL,SCL",2025000.0,2375.5,DEL,SCL,16919.716806520835
2175,"ATH,ORD",918000.0,1647.0,ATH,ORD,8770.198895185255
2176,"DEL,CMN",918000.0,1306.0,DEL,CMN,7859.264927288332
2177,"DEL,SZX",1677500.0,5147.5,DEL,SZX,3724.7671074535665
2178,"ATH,PHX",1124000.0,1824.0,ATH,PHX,10866.224607120128
2179,"DEL,PTY",1656000.0,2546.0,DEL,PTY,15127.406221162772
2180,"DEL,XIY",889000.0,5056.0,DEL,XIY,3057.658307407287
2181,"ATH,MIA",1015000.0,1228.0,ATH,MIA,9414.887382250068
2182,"DEL,LIS",851000.0,1439.0,DEL,LIS,7767.397387042368
2183,"DEL,CGO",1661000.0,5220.0,DEL,CGO,3524.043568256942
2184,"ATH,FLL",1015000.0,1357.5,ATH,FLL,9384.404158474397
2185,"DEL,DUB",826500.0,1477.0,DEL,DUB,7073.704330145686
2186,"DEL,SVO",810000.0,3071.5,DEL,SVO,4363.3499922998435
2187,"ATH,ZRH",268000.0,327.0,ATH,ZRH,1639.4862516504052
2188,"DEL,CDG",798000.0,1241.0,DEL,CDG,6565.372549238496
2189,"DEL,JNB",968000.0,1238.0,DEL,JNB,8012.295923563966
2190,"DEL,SYD",1225000.0,1541.0,DEL,SYD,10435.371912337261
2191,"DEL,MAD",829000.0,1419.0,DEL,MAD,7254.919438404311
2192,"DEL,BLR",256000.0,136.0,DEL,BLR,1710.0490531083108
2193,"DEL,BRU",768500.0,1544.0,DEL,BRU,6399.314322583266
2194,"DEL,BKK",648000.0,704.0,DEL,BKK,2948.465919366041
2195,"DEL,VCP",1806000.0,2504.0,DEL,VCP,14446.494705261222
